id,name,ratio
3354,3 St & Prospect Park West,0.9160562476608031
3149,E 82 St & 2 Ave,0.9153524299967815
3144,E 81 St & Park Ave,0.914719147191472
3545,Broadway & W 122 St,0.9131082423038729
3053,Marcy Ave & Lafayette Ave,0.9073286052009456
3160,Central Park West & W 76 St,0.8816446495164655
469,Broadway & W 53 St,0.8806877437604469
362,Broadway & W 37 St,0.8806346297038776
3163,Central Park West & W 68 St,0.8765919706734464
443,Bedford Ave & S 9 St,0.8756969082615307
443,Bedford Ave & S 9th St,0.8756969082615307
3230,Penn Station Valet,0.5855214243787908
3197,Hs Don't Use,0.47058823529411764
3450,Penn Station Valet - Valet Scan,0.2377245508982036
3480,WS Don't Use,0.23333333333333334
83,Atlantic Ave & Fort Greene Pl,1.071574368412247
313,Washington Ave & Park Ave,1.0702890122671114
432,E 7 St & Avenue A,1.0686162413155047
242,Flushing Ave & Carlton Ave,1.068281494177547
242,Carlton Ave & Flushing Ave,1.068281494177547
3120,Center BlvdÂ & Borden Ave,1.0658322903629538
3120,Center Blvd & Borden Ave,1.0658322903629538
274,Lafayette Ave & Fort Greene Pl,1.0657263637102674
309,Murray St & West St,1.0654843943544026
3353,Reed St & Van Brunt St,1.0488721804511278
404,9 Ave & W 14 St,1.0483670532833347
3424,E 106 St & Lexington Ave,1.0479846449136276
3335,Union St & 4 Ave,1.0479284138269183
3615,44 Dr & 21 St,1.0463576158940397
3222,Hanson Pl & St Felix St,1.0462559069429298
3399,7 St & 3 Ave,1.045816733067729
377,6 Ave & Canal St,1.0454166666666667
3074,Montrose Ave & Bushwick Ave,1.04533996457283
284,Greenwich Ave & 8 Ave,1.0360536479802795
3599,Franklin Ave & Empire Blvd,1.0358937544867193
3066,Tompkins Ave & Hopkins St,1.035576552256074
3069,Lorimer St & Broadway,1.0355036565227649
491,E 24 St & Park Ave S,1.034004839192018
3420,Douglass St & 3 Ave,1.0338189778817846
3127,9 St & 44 Rd,1.0335809806835068
3067,Broadway & Whipple St,1.0332399485121526
3575,Crescent St & 34 Ave,1.0304054054054055
478,11 Ave & W 41 St,1.0302146708360957
3311,Columbia St & Kane St,1.030094914731075
168,W 18 St & 6 Ave,1.0297140867439571
3564,21 St & 36 Ave,1.0296610169491525
509,9 Ave & W 22 St,1.0294323376828851
3071,Boerum St & Broadway,1.0293680622323222
336,Sullivan St & Washington Sq,1.0293397697903977
3491,E 118 St & 1 Ave,1.0292792792792793
375,Mercer St & Bleecker St,1.0292200810520222
375,Mercer St & Bleecker St S,1.0292200810520222
3607,31 Ave & 14 St,1.0250569476082005
347,W Houston St & Hudson St,1.0241747386329336
347,Greenwich St & W Houston St,1.0241747386329336
259,South St & Whitehall St,1.0240083608318253
161,LaGuardia Pl & W 3 St,1.023913713688841
488,W 39 St & 9 Ave,1.023817703580439
3534,Frederick Douglass Blvd & W 117 St,1.0234800838574423
3494,E 115 St & Lexington Ave,1.0231729055258467
236,St Marks Pl & 2 Ave,1.0230643214347301
458,11 Ave & W 27 St,1.019727590302175
3591,21 St & 31 Dr,1.0194730813287514
3474,6 Ave & Spring St,1.01906179138322
3528,Steinway St & 23 Ave,1.0189035916824196
3409,Bergen St & Smith St,1.0172907577420305
388,W 26 St & 10 Ave,1.017043809912993
470,W 20 St & 8 Ave,1.016776742540394
3339,Berkeley Pl & 6 Ave,1.0166666666666666
3263,Cooper Square & Astor Pl,1.016633813495072
3263,Cooper Square & E 7 St,1.016633813495072
3526,31 St & 23 Ave,1.0158163265306122
405,Washington St & Gansevoort St,1.0157686906760424
473,Rivington St & Chrystie St,1.0155302998104403
3093,N 6 St & Bedford Ave,1.0153053454490075
372,Franklin Ave & Myrtle Ave,1.0152340709440677
3265,E 2 St & 2 Ave E,1.0128415861927265
3265,E 2 St & 2 Ave,1.0128415861927265
3537,Carlton Ave & Dean St,1.0127388535031847
3508,St Nicholas Ave & Manhattan Ave,1.0124798711755234
3486,Schermerhorn St & Bond St,1.012443438914027
250,Lafayette St & Jersey St N,1.0109905279002964
250,Lafayette St & Jersey St,1.0109905279002964
3493,E 118 St & 3 Ave,1.010958904109589
323,Lawrence St & Willoughby St,1.0109514826101678
116,W 17 St & 8 Ave,1.009425145190014
448,W 37 St & 10 Ave,1.0094031482016557
3157,East End Ave & E 86 St,1.0093438645397759
496,E 16 St & 5 Ave,1.0092725360864163
3113,Greenpoint Ave & Manhattan Ave,1.009188711012185
247,Perry St & Bleecker St,1.0088085594465752
3166,Riverside Dr & W 72 St,1.0088059109204635
3166,Riverside Dr & W 72 St,1.0088059109204635
268,Howard St & Centre St,1.008532667369051
254,W 11 St & 6 Ave,1.00841760144407
3002,South End Ave & Liberty St,1.0060689528179199
466,W 25 St & 6 Ave,1.0059953810623556
3151,E 81 St & York Ave,1.0059028225286764
380,W 4 St & 7 Ave S,1.005902684067106
354,Emerson Pl & Myrtle Ave,1.0057352859290607
151,Cleveland Pl & Spring St,1.0057276321614483
3447,E 71 St & 1 Ave,1.0057033177954484
294,Washington Square E,1.0056650460149332
3382,Carroll St & Smith St,1.0056395431496137
3428,8 Ave & W 16 St,1.0044132164218105
3319,14 St & 5 Ave,1.0044075266994406
394,E 9 St & Avenue C,1.004376606637004
395,Bond St & Schermerhorn St,1.0043516100957355
3096,Union Ave & N 12 St,1.0043271594820522
143,Clinton St & Joralemon St,1.00267131242741
319,Park Pl & Church St,1.0026667923105919
319,Fulton St & Broadway,1.0026667923105919
3396,Clinton St & 4 Place,1.0026537265903404
503,E 20 St & Park Ave,1.0026295562118208
334,W 20 St & 7 Ave,1.0011686584387898
3408,Congress St & Clinton St,1.0010259040779688
3244,University Pl & E 8 St,1.0009387815603539
2023,E 55 St & Lexington Ave,1.0008338075889727
3243,E 58 St & 1 Ave,0.9998793145063963
3042,Fulton St & Utica Ave,0.9998366546880104
3290,E 89 St & York Ave,0.9997927461139896
285,Broadway & E 14 St,0.9995612619803785
3282,5 Ave & E 88 St,0.9984272092794653
3086,Graham Ave & Conselyea St,0.9984175650281871
2008,Little West St & 1 Pl,0.9983982915109451
3264,E 61 St & Park Ave,0.9983597066769587
516,E 47 St & 1 Ave,0.9981672800366544
3321,Clinton St & Union St,0.9966058228993815
3303,Butler St & Court St,0.9962131707767617
341,Stanton St & Mangin St,0.9961571777305299
3516,31 St & Astoria Blvd,0.996144578313253
3431,E 35 St & 3 Ave,0.9959987858384614
3440,Fulton St & Adams St,0.9945321493175464
3449,Eckford St & Engert Ave,0.9944776806258628
532,S 5 Pl & S 4 St,0.9943953150178831
532,S 5 Pl & S 5 St,0.9943953150178831
2003,1 Ave & E 18 St,0.994299799722693
325,E 19 St & 3 Ave,0.9930364295380514
3452,Bayard St & Leonard St,0.9927934111187371
3298,Warren St & Court St,0.992738519464802
538,E 48 St & Madison Ave,0.9926783495889832
538,W 49 St & 5 Ave,0.9926783495889832
3642,E 98 St & Lexington Ave,0.9892241379310345
3555,28 St & 41 Ave,0.9890988372093024
3416,7 Ave & Park Pl,0.9890592900482538
525,W 34 St & 11 Ave,0.9890220325847194
442,W 27 St & 7 Ave,0.9888327502425277
3479,Picnic Point,0.987434554973822
387,Centre St & Chambers St,0.9873759771497294
3153,E 71 St & 2 Ave,0.9871890857665752
389,Broadway & Berry St,0.9869769427839453
433,E 13 St & Avenue A,0.9869427052197716
474,5 Ave & E 29 St,0.98482062618145
523,W 38 St & 8 Ave,0.9845396028917913
505,6 Ave & W 33 St,0.9843340953313446
3523,24 Ave & 29 St,0.9842931937172775
3047,Halsey St & Tompkins Ave,0.984243611723406
360,William St & Pine St,0.9826674084012348
290,2 Ave & E 58 St,0.9825448152450319
3544,Underhill Ave & Pacific St,0.9822222222222222
485,W 37 St & 5 Ave,0.9821688932296209
3154,E 77 St & 3 Ave,0.9788468881252387
3355,E 66 St & Madison Ave,0.9786828135368282
527,E 33 St & 1 Ave,0.978584473743464
527,E 33 St & 2 Ave,0.978584473743464
379,W 31 St & 7 Ave,0.9784716504100724
3131,E 68 St & 3 Ave,0.9747128566135606
3150,E 85 St & York Ave,0.9746605469497036
3241,Monroe St & Tompkins Ave,0.9741444151936819
3176,W 64 St & West End Ave,0.9740151258607066
499,Broadway & W 60 St,0.9695453428700945
3331,Riverside Dr & W 104 St,0.9694098967980948
481,S 3 St & Bedford Ave,0.9690182265841398
3384,Smith St & 3 St,0.9688462235102336
3506,Lexington Ave & E 120 St,0.9665653495440729
3091,Frost St & Meeker St,0.9659784138901923
233,Cadman Plaza W & Pierrepont St,0.9659142880202308
233,Joralemon St & Adams St,0.9659142880202308
419,Carlton Ave & Park Ave,0.960437836222355
3036,8D OPS 01,0.96
3095,Graham Ave & Herbert St,0.9598574217092422
3345,Madison Ave & E 99 St,0.959595135091013
278,Concord St & Bridge St,0.9592332523544876
3341,Central Park West & W 102 St,0.9590038548614086
3581,Underhill Ave & Lincoln Pl,0.958980733374767
3617,28 Ave & 35 St,0.9584699453551913
3582,Lincoln Pl & Classon Ave,0.9583333333333334
3294,E 91 St & Park Ave,0.9544040842673552
3098,Leonard St & Bayard St,0.954078947368421
457,Broadway & W 58 St,0.9532811662035006
3580,St Johns Pl & Washington Ave,0.9531946508172363
3158,W 63 St & Broadway,0.952440718992335
3061,Throop Ave & Myrtle Ave,0.9344016024036054
3099,Leonard St & Manhattan Ave,0.9337112952464021
490,8 Ave & W 33 St,0.9330041430230966
3172,W 74 St & Columbus Ave,0.9326682002636408
3357,W 106 St & Amsterdam Ave,0.9324634103332745
3536,W 116 St & Broadway,0.7773043283247365
289,Monroe St & Classon Ave,0.7506153930310158
399,Lafayette Ave & St James Pl,0.7443593565297836
3539,W 116 St & Amsterdam Ave,0.7160037002775208
3236,W 42 St & Dyer Ave,0.6964069268632018
3236,PABT Valet,0.6964069268632018
3014,E.T. Bike-In Movie Valet Station,0.6907407407407408
3014,3969.TEMP (Bike The Branches - Central Branch),0.6907407407407408
3302,Columbus Ave & W 103 St,0.62749040394809
3514,Astoria Park S & Shore Blvd,1.005281690140845
223,W 13 St & 7 Ave,1.0052781316024315
536,1 Ave & E 30 St,1.0052274114774116
3413,Wyckoff St & 3 Ave,1.004994450610433
3308,Kane St & Clinton St,1.0048097030531158
342,Columbia St & Rivington St,1.003439606586363
412,Forsyth St & Canal St,1.003403968949543
160,E 37 St & Lexington Ave,1.0031364440784287
3147,E 85 St & 3 Ave,1.0030921913003092
3223,E 55 St & 3 Ave,1.003066050706704
3633,333 Johnson TEST 1,1.0
3239,Bressler,1.0
3000,MLSWKiosk,1.0
3598,Newton Rd & 44 St,1.0
332,Cherry St,0.9999088076601566
401,Allen St & Rivington St,0.9995119259825143
3445,Riverside Dr & W 89 St,0.9994066455696202
3087,Metropolitan Ave & Meeker Ave,0.9993799795393248
3412,Pacific St & Nevins St,0.9993065187239945
3307,West End Ave & W 94 St,0.9992073483470881
3082,Hope St & Union Ave,0.9971844918768786
3619,Newtown Ave & 23 St,0.9970501474926253
3156,E 72 St & York Ave,0.9970372840487887
3286,E 89 St & 3 Ave,0.9969983369163996
479,9 Ave & W 45 St,0.9969828558538236
3346,Berkeley Pl & 7 Ave,0.9950980392156863
386,Centre St & Worth St,0.9950750210939506
3291,Riverside Dr & W 91 St,0.9950145409223099
350,Clinton St & Grand St,0.9949272287912048
263,Elizabeth St & Hester St,0.9948610946597297
475,E 15 St & Irving Pl,0.9942372401647851
475,E 16 St & Irving Pl,0.9942372401647851
2022,E 59 St & Sutton Pl,0.9941521397130099
2022,E 60 St & York Ave,0.9941521397130099
2006,Central Park S & 6 Ave,0.9910556986041469
476,E 31 St & 3 Ave,0.9907828795139765
164,E 47 St & 2 Ave,0.9906601589064208
3551,3 Ave & E 112 St,0.9901685393258427
3180,Brooklyn Bridge Park - Pier 2,0.9868569868569869
3641,Broadway & W 25 St,0.986582048957389
3065,Union Ave & Wallabout St,0.9862977945974162
195,Liberty St & Broadway,0.9862087368530668
3323,W 106 St & Central Park West,0.9840984208593463
3238,E 80 St & 2 Ave,0.9840338255711221
3284,E 88 St & Park Ave,0.9837452094621383
3365,3 St & 7 Ave,0.9836712477888148
3111,Norman Ave & Leonard St,0.9836304802994734
3111,Norman Ave & Leonard St - 2,0.9836304802994734
493,W 45 St & 6 Ave (1),1.049795874516545
493,W 45 St & 6 Ave,1.049795874516545
534,Water - Whitehall Plaza,1.049521657880791
2002,Wythe Ave & Metropolitan Ave,1.04945721187355
3148,E 84 St & 1 Ave,1.049407006613106
430,York St & Jay St,1.0384348206723952
3122,48 Ave & 5 St,1.038332571254382
3492,E 118 St & Park Ave,1.0375
3016,Mobile 01,1.0373865857572133
3016,Kent Ave & N 7 St,1.0373865857572133
3421,Hoyt St & Warren St,1.0312767048367801
434,9 Ave & W 18 St,1.030996339787777
351,Front St & Maiden Ln,1.0308562668019823
3338,2 Ave & E 99 St,1.0305292848846856
403,E 2 St & 2 Ave,1.0264025794564717
3112,Milton St & Franklin St,1.0263869223838331
3237,21 St & 41 Ave,1.0263859275053304
3364,Carroll St & 5 Ave,1.0260184151785714
464,E 56 St & 3 Ave,1.0214144462947543
408,Market St & Cherry St,1.0214054523007108
3410,Dean St & Hoyt St,1.0213371266002844
3288,E 88 St & 1 Ave,1.0212958233468232
3531,Frederick Douglass Blvd & W 129 St,1.0212765957446808
3503,Madison Ave & E 120 St,1.0179640718562875
3570,35 Ave & 37 St,1.0177165354330708
237,E 11 St & 2 Ave,1.0173329293023472
3614,Crescent St & 30 Ave,1.0173160173160174
3129,Queens Plaza North & Crescent St,1.014027606329256
410,Suffolk St & Stanton St,1.0140140965000466
261,Johnson St & Gold St,1.0139612419254012
3469,India St & West St,1.0138107416879796
3368,5 Ave & 3 St,1.0137376116180945
3181,Soissons Landing,1.0130252100840336
3497,Pleasant Ave & E 116 St,1.0130232558139536
3597,43 St & Broadway,1.0130010834236187
3085,Roebling St & N 4 St,1.0129897251691589
3117,Franklin St & Dupont St,1.0117059313317334
460,S 4 St & Wythe Ave,1.011426465167711
301,E 2 St & Avenue B,1.0114198881035157
3109,Banker St & Meserole Ave,1.0113242689513875
440,E 45 St & 3 Ave,1.009151892281176
3522,37 St & 24 Ave,1.0090771558245084
411,E 6 St & Avenue D,1.0089992131053724
3173,Riverside Blvd & W 67 St,1.0088651315789474
3259,9 Ave & W 28 St,1.0079028768617355
3372,E 74 St & 1 Ave,1.007783363061456
3351,E 102 St & 1 Ave,1.0077544253703408
3462,E 44 St & 2 Ave,1.0076601671309193
3518,Lenox Ave & W 126 St,1.0076521739130435
3415,Prospect Pl & 6 Ave,1.0047147571900048
3441,10 Hudson Yards,1.0046674445740957
495,W 47 St & 10 Ave,1.0046500512120178
249,Harrison St & Hudson St,1.0045067284442926
3521,Lenox Ave & W 111 St,1.0036702428006776
3635,W 36 St & 9 Ave,1.003610515626763
119,Park Ave & St Edwards St,1.0035328941086603
3361,Carroll St & 6 Ave,1.003479566077642
393,E 5 St & Avenue C,1.0003693785206391
480,W 53 St & 10 Ave,1.0003357522758662
3402,Court St & State St,1.0002599428125811
369,Washington Pl & 6 Ave,1.000170773359356
3108,Nassau Ave & Russell St,0.996878758375809
428,E 3 St & 1 Ave,0.9968550048801649
3137,5 Ave & E 73 St,0.9968483555134019
486,Broadway & W 29 St,0.9968356741231166
504,1 Ave & E 15 St,0.9967945108512042
504,1 Ave & E 16 St,0.9967945108512042
3121,Jackson Ave & 46 Rd,0.9955618824317535
3430,Richardson St & N Henry St,0.9952276342701311
385,E 55 St & 2 Ave,0.995212814645309
3535,Mt Morris Park W & W 120 St,0.9951923076923077
3100,Nassau Ave & Newell St,0.9948036951501155
307,Canal St & Rutgers St,0.9947626703781915
3234,E 40 St & Madison Ave,0.9946724262059036
3126,44 Dr & Jackson Ave,0.994557540506855
3507,Park Ave & E 124 St,0.9936157864190366
390,Duffield St & Willoughby St,0.9935613943808532
3077,Stagg St & Union Ave,0.9935481132475912
3370,78 St & 2 Ave,0.9934611711116009
3370,E 78 St & 2 Ave,0.9934611711116009
3646,35 Ave & 10 St,0.9912663755458515
3589,Broadway & 12 St,0.9912060301507538
316,Fulton St & William St,0.9911954565538349
3454,Leonard St & Maujer St,0.991166077738516
3076,Scholes St & Manhattan Ave,0.9910754999674288
513,W 56 St & 10 Ave,0.9878805584327057
3059,Pulaski St & Marcus Garvey Blvd,0.9876913365946032
3456,Jackson St & Leonard St,0.9875486381322958
266,Avenue D & E 8 St,0.9874484489869105
3135,E 75 St & 3 Ave,0.9833902587376596
507,E 25 St & 2 Ave,0.9832870021814251
3084,Devoe St & Leonard St,0.9832068092937658
322,Clinton St & Tillary St,0.9794659154035394
3314,W 95 St & Broadway,0.9790120839516642
3292,5 Ave & E 93 St,0.9789840066969203
365,Fulton St & Grand Ave,0.9789804097418794
3360,Amsterdam Ave & W 79 St,0.9783025653320546
3386,1 Pl & Clinton St,0.9782844733984799
3094,Graham Ave & Withers St,0.9782430472346598
3118,McGuinness Blvd & Eagle St,0.9779299549990217
3574,Prospect Pl & Underhill Ave,0.9771062271062271
3231,E 67 St & Park Ave,0.9765556045895851
3049,Cambridge Pl & Gates Ave,0.9761527631115804
3375,3 Ave & E 72 St,0.9759517404418359
406,Hicks St & Montague St,0.9648556571633494
3563,28 St & 36 Ave,0.9625850340136054
3152,3 Ave & E 71 St,0.9624036820602989
3434,W 88 St & West End Ave,0.9621811785400176
3146,E 81 St & 3 Ave,0.9621405269073663
3320,Central Park West & W 100 St,0.9516387602422515
3548,Pacific St & Bedford Ave,0.9508196721311475
3578,Park Pl & Franklin Ave,0.9502018842530283
3159,W 67 St & Broadway,0.9502012072434608
423,W 54 St & 9 Ave,0.9495235243709799
529,W 42 St & 8 Ave,0.9484595028107938
3253,Bike The Branches - Central Branch,0.948051948051948
3301,Columbus Ave & W 95 St,0.9476761669283972
3567,11 St & 35 Ave,0.9466292134831461
3055,Greene Ave & Nostrand Ave,0.9431685480731802
3306,10 St & 7 Ave,0.9418252231015323
3226,W 82 St & Central Park West,0.9406174243236866
244,Willoughby Ave & Hall St,0.9404964659797326
449,W 52 St & 9 Ave,0.9265400901516186
519,E 42 St & Vanderbilt Ave,0.9261096050603306
519,Pershing Square North,0.9261096050603306
519,Pershing Square N,0.9261096050603306
258,DeKalb Ave & Vanderbilt Ave,0.8304942586120819
517,Pershing Square S,0.8239029568135571
517,E 41 St & Madison Ave,0.8239029568135571
517,Pershing Square South,0.8239029568135571
173,Broadway & W 49 St,0.9756146507882899
3328,W 100 St & Manhattan Ave,0.975609756097561
3043,Lewis Ave & Decatur St,0.9753740648379052
270,Adelphi St & Myrtle Ave,0.9749810995657295
3106,Driggs Ave & N Henry St,0.9749413521006611
501,FDR Drive & E 35 St,0.9717806094479134
3052,Lewis Ave & Madison St,0.9716501564129302
167,E 39 St & 3 Ave,0.9710361534144891
3349,Grand Army Plaza & Plaza St West,0.9710135633437009
3625,28 St & 40 Ave,0.96875
3073,Division Ave & Hooper St,0.9685829426762069
3313,6 Ave & 12 St,0.9680303440801951
437,Macon St & Nostrand Ave,0.9680096879178546
3595,35 St & Broadway,0.9671610169491526
366,Clinton Ave & Myrtle Ave,0.9579593958629747
3293,W 92 St & Broadway,0.9579181906083155
3350,W 100 St & Broadway,0.9577970438834358
3162,W 78 St & Broadway,0.9576340939229046
3566,Crescent St & 35 Ave,0.9575835475578406
239,Willoughby St & Fleet St,0.9397832606324973
120,Lexington Ave & Classon Ave,0.9385201113970458
3585,Union St & Bedford Ave,0.9384615384615385
150,E 2 St & Avenue C,0.9380882924931934
3558,Bergen St & Vanderbilt Ave,0.9376915219611849
3366,West End Ave & W 107 St,0.9376577679186109
281,Grand Army Plaza & Central Park S,0.9375371118815484
3178,Riverside Dr & W 78 St,0.936785696144664
3602,31 Ave & 34 St,0.9365262550490479
3538,W 110 St & Amsterdam Ave,0.8678117998506348
391,Clark St & Henry St,0.8667113034744972
3593,31 St & Broadway,0.8631824234354194
420,Clermont Ave & Lafayette Ave,0.8629144520374589
3559,21 St & 38 Ave,0.9619047619047619
2017,E 43 St & 2 Ave,0.9618620915746913
3310,14 St & 7 Ave,0.9613737373737373
3343,W 107 St & Columbus Ave,0.9608461997782137
3576,Park Pl & Vanderbilt Ave,0.957573354480571
409,DeKalb Ave & Skillman St,0.9566165249618487
339,Avenue D & E 12 St,0.9563390677340601
447,8 Ave & W 52 St,0.9559406926776516
153,E 40 St & 5 Ave,0.9446120887528692
3592,Crescent St & Broadway,0.9441087613293051
397,Fulton St & Clermont Ave,0.9438520059821836
3285,W 87 St & Amsterdam Ave,0.9438481821220337
3285,W 87 St  & Amsterdam Ave,0.9438481821220337
3134,3 Ave & E 62 St,0.9289744773991445
241,DeKalb Ave & S Portland Ave,0.9285331094161827
3165,Central Park West & W 72 St,0.9282013395417562
3075,Division Ave & Marcy Ave,0.9275261324041811
3297,6 St & 7 Ave,0.9272056356927205
416,Cumberland St & Lafayette Ave,0.9174521565267066
3295,Central Park W & W 96 St,0.9171717677703752
3437,Riverside Dr & W 91 St,0.917113783533765
3562,Classon Ave & St Marks Ave,0.9168241965973535
3603,31 Ave & 30 St,0.916256157635468
465,Broadway & W 41 St,0.9072742082788241
3546,Pacific St & Classon Ave,0.9070175438596492
3138,E 77 St & Park Ave,0.9057669441141498
468,Broadway & W 56 St,0.9056828776479261
468,Broadway & W 55 St,0.9056828776479261
3229,Marcy Ave & MacDonough St,0.9050218340611353
3177,W 84 St & Broadway,0.9007022860960389
3300,Prospect Park West & 8 St,0.9003828843957815
511,E 14 St & Avenue B,0.8998315890104882
521,8 Ave & W 31 St N,0.8609854474115718
521,8 Ave & W 31 St,0.8609854474115718
245,Myrtle Ave & St Edwards St,0.8602829259557704
3266,Kiosk in a box Deployment,0.8571428571428571
262,Washington Park,0.8171581485308534
3164,Columbus Ave & W 72 St,0.8044603592222866
3552,W 113 St & Broadway,0.8034976924945348
3470,Expansion Tech Station,0.7777777777777778
3470,Gowanus Tech Station,0.7777777777777778
